Start (s),End (s),Scientific name,Common name,Confidence,File
319.5,322.5,Meleagris gallopavo,Wild Turkey,0.1890,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
322.5,325.5,Melospiza melodia,Song Sparrow,0.6697,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
324.0,327.0,Melospiza melodia,Song Sparrow,0.9151,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
325.5,328.5,Melospiza melodia,Song Sparrow,0.7454,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
327.0,330.0,Melospiza melodia,Song Sparrow,0.3837,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
328.5,331.5,Geothlypis trichas,Common Yellowthroat,0.1508,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
333.0,336.0,Vireo olivaceus,Red-eyed Vireo,0.1087,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
334.5,337.5,Vireo olivaceus,Red-eyed Vireo,0.1464,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
334.5,337.5,Geothlypis trichas,Common Yellowthroat,0.1089,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
340.5,343.5,Melospiza melodia,Song Sparrow,0.6744,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
342.0,345.0,Melospiza melodia,Song Sparrow,0.8065,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
343.5,346.5,Melospiza melodia,Song Sparrow,0.1138,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
345.0,348.0,Vireo olivaceus,Red-eyed Vireo,0.1008,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
348.0,351.0,Geothlypis trichas,Common Yellowthroat,0.1036,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
351.0,354.0,Pipilo erythrophthalmus,Eastern Towhee,0.3448,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
351.0,354.0,Melospiza melodia,Song Sparrow,0.1064,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
352.5,355.5,Melospiza melodia,Song Sparrow,0.5872,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
354.0,357.0,Melospiza melodia,Song Sparrow,0.7571,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
355.5,358.5,Melospiza melodia,Song Sparrow,0.2482,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
357.0,360.0,Geothlypis trichas,Common Yellowthroat,0.1477,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
357.0,360.0,Dumetella carolinensis,Gray Catbird,0.1080,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
358.5,361.5,Geothlypis trichas,Common Yellowthroat,0.2422,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
358.5,361.5,Dumetella carolinensis,Gray Catbird,0.1388,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
360.0,363.0,Geothlypis trichas,Common Yellowthroat,0.1919,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
361.5,364.5,Geothlypis trichas,Common Yellowthroat,0.1074,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
366.0,369.0,Vireo olivaceus,Red-eyed Vireo,0.1263,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
367.5,370.5,Corvus brachyrhynchos,American Crow,0.2104,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
367.5,370.5,Haemorhous purpureus,Purple Finch,0.1030,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
369.0,372.0,Geothlypis trichas,Common Yellowthroat,0.1761,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
369.0,372.0,Larus argentatus,Herring Gull,0.1174,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
370.5,373.5,Geothlypis trichas,Common Yellowthroat,0.1710,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
378.0,381.0,Geothlypis trichas,Common Yellowthroat,0.1580,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
379.5,382.5,Geothlypis trichas,Common Yellowthroat,0.2205,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
384.0,387.0,Contopus virens,Eastern Wood-Pewee,0.4521,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
385.5,388.5,Contopus virens,Eastern Wood-Pewee,0.1071,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
390.0,393.0,Geothlypis trichas,Common Yellowthroat,0.1669,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
394.5,397.5,Contopus virens,Eastern Wood-Pewee,0.1601,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
396.0,399.0,Contopus virens,Eastern Wood-Pewee,0.1530,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
399.0,402.0,Geothlypis trichas,Common Yellowthroat,0.1275,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
400.5,403.5,Geothlypis trichas,Common Yellowthroat,0.1117,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
403.5,406.5,Catharus fuscescens,Veery,0.1883,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
405.0,408.0,Catharus fuscescens,Veery,0.2005,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
408.0,411.0,Corvus brachyrhynchos,American Crow,0.1775,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
409.5,412.5,Geothlypis trichas,Common Yellowthroat,0.3348,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
409.5,412.5,Corvus brachyrhynchos,American Crow,0.1254,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
411.0,414.0,Geothlypis trichas,Common Yellowthroat,0.3908,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
412.5,415.5,Geothlypis trichas,Common Yellowthroat,0.1652,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
420.0,423.0,Geothlypis trichas,Common Yellowthroat,0.1670,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
421.5,424.5,Geothlypis trichas,Common Yellowthroat,0.1998,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
423.0,426.0,Geothlypis trichas,Common Yellowthroat,0.1120,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
427.5,430.5,Melospiza melodia,Song Sparrow,0.3724,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
429.0,432.0,Melospiza melodia,Song Sparrow,0.7963,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
432.0,435.0,Melanerpes carolinus,Red-bellied Woodpecker,0.5732,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
433.5,436.5,Melanerpes carolinus,Red-bellied Woodpecker,0.2177,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
433.5,436.5,Corvus brachyrhynchos,American Crow,0.1187,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
433.5,436.5,Meleagris gallopavo,Wild Turkey,0.1103,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
441.0,444.0,Geothlypis trichas,Common Yellowthroat,0.2081,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
442.5,445.5,Geothlypis trichas,Common Yellowthroat,0.1291,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
445.5,448.5,Melospiza melodia,Song Sparrow,0.3472,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
450.0,453.0,Geothlypis trichas,Common Yellowthroat,0.1602,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
451.5,454.5,Geothlypis trichas,Common Yellowthroat,0.3078,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
453.0,456.0,Geothlypis trichas,Common Yellowthroat,0.1827,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
456.0,459.0,Melospiza melodia,Song Sparrow,0.3662,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
457.5,460.5,Melospiza melodia,Song Sparrow,0.4636,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
459.0,462.0,Melospiza melodia,Song Sparrow,0.1591,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
460.5,463.5,Geothlypis trichas,Common Yellowthroat,0.2281,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
462.0,465.0,Geothlypis trichas,Common Yellowthroat,0.2613,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
463.5,466.5,Geothlypis trichas,Common Yellowthroat,0.4164,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
465.0,468.0,Geothlypis trichas,Common Yellowthroat,0.1185,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
469.5,472.5,Geothlypis trichas,Common Yellowthroat,0.1817,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
471.0,474.0,Geothlypis trichas,Common Yellowthroat,0.3153,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
472.5,475.5,Geothlypis trichas,Common Yellowthroat,0.1436,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
480.0,483.0,Geothlypis trichas,Common Yellowthroat,0.1947,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
481.5,484.5,Geothlypis trichas,Common Yellowthroat,0.1861,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
484.5,487.5,Melospiza melodia,Song Sparrow,0.3795,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
486.0,489.0,Melospiza melodia,Song Sparrow,0.7722,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
487.5,490.5,Melospiza melodia,Song Sparrow,0.5726,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
492.0,495.0,Geothlypis trichas,Common Yellowthroat,0.2002,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
495.0,498.0,Meleagris gallopavo,Wild Turkey,0.1098,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
496.5,499.5,Meleagris gallopavo,Wild Turkey,0.3674,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
499.5,502.5,Contopus virens,Eastern Wood-Pewee,0.1892,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
501.0,504.0,Geothlypis trichas,Common Yellowthroat,0.2280,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
502.5,505.5,Melospiza melodia,Song Sparrow,0.3879,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
504.0,507.0,Melospiza melodia,Song Sparrow,0.8650,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
505.5,508.5,Melospiza melodia,Song Sparrow,0.4408,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
511.5,514.5,Geothlypis trichas,Common Yellowthroat,0.1872,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
514.5,517.5,Baeolophus bicolor,Tufted Titmouse,0.2067,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
516.0,519.0,Melospiza melodia,Song Sparrow,0.3426,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
517.5,520.5,Melospiza melodia,Song Sparrow,0.4005,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
522.0,525.0,Geothlypis trichas,Common Yellowthroat,0.1820,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
526.5,529.5,Melospiza melodia,Song Sparrow,0.7696,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
528.0,531.0,Melospiza melodia,Song Sparrow,0.7300,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
531.0,534.0,Baeolophus bicolor,Tufted Titmouse,0.5547,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
531.0,534.0,Dryocopus pileatus,Pileated Woodpecker,0.1178,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
532.5,535.5,Dryocopus pileatus,Pileated Woodpecker,0.1227,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
532.5,535.5,Geothlypis trichas,Common Yellowthroat,0.1089,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
534.0,537.0,Geothlypis trichas,Common Yellowthroat,0.1558,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
534.0,537.0,Meleagris gallopavo,Wild Turkey,0.1360,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
535.5,538.5,Setophaga pinus,Pine Warbler,0.1051,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
538.5,541.5,Melospiza melodia,Song Sparrow,0.2503,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
540.0,543.0,Melospiza melodia,Song Sparrow,0.7919,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
541.5,544.5,Melospiza melodia,Song Sparrow,0.8599,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
543.0,546.0,Melospiza melodia,Song Sparrow,0.2163,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
547.5,550.5,Contopus virens,Eastern Wood-Pewee,0.1502,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
549.0,552.0,Vireo olivaceus,Red-eyed Vireo,0.4626,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
550.5,553.5,Vireo olivaceus,Red-eyed Vireo,0.1266,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
553.5,556.5,Geothlypis trichas,Common Yellowthroat,0.1414,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
553.5,556.5,Icterus galbula,Baltimore Oriole,0.1094,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
556.5,559.5,Melospiza melodia,Song Sparrow,0.6338,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
558.0,561.0,Melospiza melodia,Song Sparrow,0.5671,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
559.5,562.5,Melospiza melodia,Song Sparrow,0.2843,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
561.0,564.0,Vireo olivaceus,Red-eyed Vireo,0.2320,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
565.5,568.5,Geothlypis trichas,Common Yellowthroat,0.1760,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
568.5,571.5,Melospiza melodia,Song Sparrow,0.3490,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
570.0,573.0,Melospiza melodia,Song Sparrow,0.9283,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
571.5,574.5,Melospiza melodia,Song Sparrow,0.4258,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
573.0,576.0,Meleagris gallopavo,Wild Turkey,0.1248,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
574.5,577.5,Geothlypis trichas,Common Yellowthroat,0.1195,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
577.5,580.5,Melospiza melodia,Song Sparrow,0.2351,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
579.0,582.0,Melospiza melodia,Song Sparrow,0.2626,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
579.0,582.0,Dumetella carolinensis,Gray Catbird,0.1089,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
580.5,583.5,Melospiza melodia,Song Sparrow,0.1396,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
582.0,585.0,Melospiza melodia,Song Sparrow,0.8706,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
583.5,586.5,Melospiza melodia,Song Sparrow,0.4711,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
589.5,592.5,Vireo olivaceus,Red-eyed Vireo,0.1277,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
591.0,594.0,Vireo olivaceus,Red-eyed Vireo,0.1088,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
594.0,597.0,Melospiza melodia,Song Sparrow,0.8307,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
595.5,598.5,Melospiza melodia,Song Sparrow,0.2582,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
597.0,600.0,Melospiza melodia,Song Sparrow,0.1813,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
600.0,603.0,Geothlypis trichas,Common Yellowthroat,0.1087,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
604.5,607.5,Melospiza melodia,Song Sparrow,0.7690,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
606.0,609.0,Melospiza melodia,Song Sparrow,0.2513,/Users/lillianwang/Downloads/Original Wave Files/20250611-071032_SSW01.WAV
