Start (s),End (s),Scientific name,Common name,Confidence,File
429.0,432.0,Setophaga citrina,Hooded Warbler,0.1332,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
429.0,432.0,Setophaga fusca,Blackburnian Warbler,0.1140,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
430.5,433.5,Setophaga citrina,Hooded Warbler,0.1426,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
433.5,436.5,Vireo olivaceus,Red-eyed Vireo,0.1325,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
436.5,439.5,Geothlypis trichas,Common Yellowthroat,0.1257,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
439.5,442.5,Poecile atricapillus,Black-capped Chickadee,0.1794,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
441.0,444.0,Poecile atricapillus,Black-capped Chickadee,0.1336,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
447.0,450.0,Catharus fuscescens,Veery,0.5428,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
448.5,451.5,Catharus fuscescens,Veery,0.3996,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
450.0,453.0,Catharus fuscescens,Veery,0.1199,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
453.0,456.0,Geothlypis trichas,Common Yellowthroat,0.1393,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
453.0,456.0,Myiarchus crinitus,Great Crested Flycatcher,0.1026,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
454.5,457.5,Catharus fuscescens,Veery,0.5873,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
456.0,459.0,Catharus fuscescens,Veery,0.5088,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
457.5,460.5,Catharus fuscescens,Veery,0.3493,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
457.5,460.5,Myiarchus crinitus,Great Crested Flycatcher,0.1047,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
459.0,462.0,Myiarchus crinitus,Great Crested Flycatcher,0.1655,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
460.5,463.5,Myiarchus crinitus,Great Crested Flycatcher,0.1593,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
462.0,465.0,Cardinalis cardinalis,Northern Cardinal,0.1715,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
466.5,469.5,Setophaga citrina,Hooded Warbler,0.1748,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
466.5,469.5,Seiurus aurocapilla,Ovenbird,0.1020,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
472.5,475.5,Myiarchus crinitus,Great Crested Flycatcher,0.1298,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
480.0,483.0,Catharus fuscescens,Veery,0.7282,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
483.0,486.0,Poecile atricapillus,Black-capped Chickadee,0.1127,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
490.5,493.5,Myiarchus crinitus,Great Crested Flycatcher,0.1020,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
492.0,495.0,Catharus fuscescens,Veery,0.4035,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
493.5,496.5,Catharus fuscescens,Veery,0.2024,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
496.5,499.5,Corvus brachyrhynchos,American Crow,0.2567,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
504.0,507.0,Catharus fuscescens,Veery,0.3157,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
505.5,508.5,Catharus fuscescens,Veery,0.5247,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
507.0,510.0,Catharus fuscescens,Veery,0.2908,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
507.0,510.0,Catharus guttatus,Hermit Thrush,0.1160,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
514.5,517.5,Catharus fuscescens,Veery,0.8194,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
516.0,519.0,Catharus fuscescens,Veery,0.5958,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
517.5,520.5,Piranga olivacea,Scarlet Tanager,0.1559,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
519.0,522.0,Myiarchus crinitus,Great Crested Flycatcher,0.1487,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
520.5,523.5,Myiarchus crinitus,Great Crested Flycatcher,0.1303,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
522.0,525.0,Catharus fuscescens,Veery,0.9583,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
523.5,526.5,Catharus fuscescens,Veery,0.7231,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
529.5,532.5,Catharus fuscescens,Veery,0.3932,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
531.0,534.0,Catharus fuscescens,Veery,0.6455,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
535.5,538.5,Catharus fuscescens,Veery,0.1345,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
535.5,538.5,Contopus virens,Eastern Wood-Pewee,0.1104,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
537.0,540.0,Catharus fuscescens,Veery,0.5114,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
538.5,541.5,Catharus fuscescens,Veery,0.3664,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
543.0,546.0,Catharus fuscescens,Veery,0.3995,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
544.5,547.5,Catharus fuscescens,Veery,0.3369,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
547.5,550.5,Vireo olivaceus,Red-eyed Vireo,0.1247,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
549.0,552.0,Myiarchus crinitus,Great Crested Flycatcher,0.1104,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
550.5,553.5,Vireo olivaceus,Red-eyed Vireo,0.2494,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
550.5,553.5,Myiarchus crinitus,Great Crested Flycatcher,0.1277,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
552.0,555.0,Vireo olivaceus,Red-eyed Vireo,0.2721,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
553.5,556.5,Catharus fuscescens,Veery,0.4610,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
556.5,559.5,Vireo olivaceus,Red-eyed Vireo,0.2708,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
558.0,561.0,Vireo olivaceus,Red-eyed Vireo,0.3667,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
558.0,561.0,Myiarchus crinitus,Great Crested Flycatcher,0.3352,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
559.5,562.5,Catharus fuscescens,Veery,0.5138,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
561.0,564.0,Catharus fuscescens,Veery,0.3275,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
562.5,565.5,Archilochus colubris,Ruby-throated Hummingbird,0.1568,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
564.0,567.0,Archilochus colubris,Ruby-throated Hummingbird,0.8302,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
565.5,568.5,Archilochus colubris,Ruby-throated Hummingbird,0.7745,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
567.0,570.0,Catharus fuscescens,Veery,0.4920,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
568.5,571.5,Catharus fuscescens,Veery,0.3168,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
574.5,577.5,Catharus fuscescens,Veery,0.5547,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
576.0,579.0,Catharus fuscescens,Veery,0.7956,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
577.5,580.5,Catharus fuscescens,Veery,0.2998,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
585.0,588.0,Catharus fuscescens,Veery,0.8417,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
586.5,589.5,Catharus fuscescens,Veery,0.6616,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
588.0,591.0,Hylocichla mustelina,Wood Thrush,0.2403,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
594.0,597.0,Catharus fuscescens,Veery,0.4616,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
595.5,598.5,Catharus fuscescens,Veery,0.6085,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
597.0,600.0,Contopus virens,Eastern Wood-Pewee,0.1594,/Users/lillianwang/Downloads/Original Wave Files/20250611-092759_SSW06.WAV
