Start (s),End (s),Scientific name,Common name,Confidence,File
118.5,121.5,Geothlypis trichas,Common Yellowthroat,0.1278,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
120.0,123.0,Cyanocitta cristata,Blue Jay,0.1125,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
123.0,126.0,Corvus brachyrhynchos,American Crow,0.5162,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
124.5,127.5,Corvus brachyrhynchos,American Crow,0.1929,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
126.0,129.0,Cyanocitta cristata,Blue Jay,0.3169,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
127.5,130.5,Cyanocitta cristata,Blue Jay,0.1823,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
127.5,130.5,Accipiter cooperii,Cooper's Hawk,0.1044,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
130.5,133.5,Cyanocitta cristata,Blue Jay,0.1446,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
132.0,135.0,Cyanocitta cristata,Blue Jay,0.3386,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
135.0,138.0,Geothlypis trichas,Common Yellowthroat,0.1528,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
136.5,139.5,Cyanocitta cristata,Blue Jay,0.1794,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
139.5,142.5,Corvus brachyrhynchos,American Crow,0.1684,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
139.5,142.5,Baeolophus bicolor,Tufted Titmouse,0.1159,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
142.5,145.5,Cyanocitta cristata,Blue Jay,0.2629,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
144.0,147.0,Cyanocitta cristata,Blue Jay,0.1479,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
147.0,150.0,Cyanocitta cristata,Blue Jay,0.1179,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
156.0,159.0,Corvus brachyrhynchos,American Crow,0.1427,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
159.0,162.0,Cyanocitta cristata,Blue Jay,0.2944,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
163.5,166.5,Cyanocitta cristata,Blue Jay,0.2131,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
166.5,169.5,Cyanocitta cristata,Blue Jay,0.2002,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
172.5,175.5,Cyanocitta cristata,Blue Jay,0.1284,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
177.0,180.0,Cyanocitta cristata,Blue Jay,0.1178,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
180.0,183.0,Columba livia,Rock Pigeon,0.1880,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
181.5,184.5,Columba livia,Rock Pigeon,0.4696,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
183.0,186.0,Corvus brachyrhynchos,American Crow,0.2148,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
184.5,187.5,Geothlypis trichas,Common Yellowthroat,0.2201,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
184.5,187.5,Corvus brachyrhynchos,American Crow,0.1299,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
186.0,189.0,Geothlypis trichas,Common Yellowthroat,0.3328,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
186.0,189.0,Cyanocitta cristata,Blue Jay,0.1201,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
192.0,195.0,Cyanocitta cristata,Blue Jay,0.1056,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
195.0,198.0,Corvus brachyrhynchos,American Crow,0.1065,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
196.5,199.5,Corvus brachyrhynchos,American Crow,0.1526,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
201.0,204.0,Geothlypis trichas,Common Yellowthroat,0.2074,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
205.5,208.5,Cyanocitta cristata,Blue Jay,0.1727,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
207.0,210.0,Cyanocitta cristata,Blue Jay,0.2812,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
208.5,211.5,Cyanocitta cristata,Blue Jay,0.1917,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
210.0,213.0,Corvus brachyrhynchos,American Crow,0.1436,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
211.5,214.5,Corvus brachyrhynchos,American Crow,0.1850,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
217.5,220.5,Geothlypis trichas,Common Yellowthroat,0.2194,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
217.5,220.5,Cyanocitta cristata,Blue Jay,0.1576,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
219.0,222.0,Geothlypis trichas,Common Yellowthroat,0.1899,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
220.5,223.5,Cyanocitta cristata,Blue Jay,0.1533,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
222.0,225.0,Cyanocitta cristata,Blue Jay,0.1223,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
225.0,228.0,Cyanocitta cristata,Blue Jay,0.1100,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
234.0,237.0,Geothlypis trichas,Common Yellowthroat,0.5254,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
235.5,238.5,Geothlypis trichas,Common Yellowthroat,0.1558,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
235.5,238.5,Cyanocitta cristata,Blue Jay,0.1136,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
237.0,240.0,Setophaga magnolia,Magnolia Warbler,0.1520,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
238.5,241.5,Corvus brachyrhynchos,American Crow,0.1158,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
240.0,243.0,Corvus brachyrhynchos,American Crow,0.1895,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
243.0,246.0,Cyanocitta cristata,Blue Jay,0.1545,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
244.5,247.5,Cyanocitta cristata,Blue Jay,0.2238,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
249.0,252.0,Geothlypis trichas,Common Yellowthroat,0.2569,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
250.5,253.5,Geothlypis trichas,Common Yellowthroat,0.4338,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
252.0,255.0,Cyanocitta cristata,Blue Jay,0.1961,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
255.0,258.0,Cyanocitta cristata,Blue Jay,0.1946,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
258.0,261.0,Cyanocitta cristata,Blue Jay,0.1039,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
259.5,262.5,Cyanocitta cristata,Blue Jay,0.1426,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
261.0,264.0,Cyanocitta cristata,Blue Jay,0.2470,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
262.5,265.5,Cyanocitta cristata,Blue Jay,0.2345,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
262.5,265.5,Seiurus aurocapilla,Ovenbird,0.1245,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
264.0,267.0,Geothlypis trichas,Common Yellowthroat,0.1223,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
264.0,267.0,Cyanocitta cristata,Blue Jay,0.1117,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
267.0,270.0,Cyanocitta cristata,Blue Jay,0.1266,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
273.0,276.0,Cyanocitta cristata,Blue Jay,0.1154,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
276.0,279.0,Melanerpes carolinus,Red-bellied Woodpecker,0.7812,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
277.5,280.5,Melanerpes carolinus,Red-bellied Woodpecker,0.9124,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
279.0,282.0,Melanerpes carolinus,Red-bellied Woodpecker,0.9213,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
280.5,283.5,Melanerpes carolinus,Red-bellied Woodpecker,0.7254,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
282.0,285.0,Melanerpes carolinus,Red-bellied Woodpecker,0.8947,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
283.5,286.5,Cyanocitta cristata,Blue Jay,0.3144,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
285.0,288.0,Cyanocitta cristata,Blue Jay,0.1046,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
286.5,289.5,Corvus brachyrhynchos,American Crow,0.1809,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
288.0,291.0,Corvus brachyrhynchos,American Crow,0.6998,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
289.5,292.5,Corvus brachyrhynchos,American Crow,0.7974,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
289.5,292.5,Dumetella carolinensis,Gray Catbird,0.1374,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
291.0,294.0,Corvus brachyrhynchos,American Crow,0.6258,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
292.5,295.5,Corvus brachyrhynchos,American Crow,0.5707,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
294.0,297.0,Corvus brachyrhynchos,American Crow,0.5786,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
295.5,298.5,Corvus brachyrhynchos,American Crow,0.4063,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
297.0,300.0,Corvus brachyrhynchos,American Crow,0.6947,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
297.0,300.0,Geothlypis trichas,Common Yellowthroat,0.2448,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
298.5,301.5,Corvus brachyrhynchos,American Crow,0.2269,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
298.5,301.5,Geothlypis trichas,Common Yellowthroat,0.1944,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
300.0,303.0,Setophaga citrina,Hooded Warbler,0.1385,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
301.5,304.5,Corvus brachyrhynchos,American Crow,0.3898,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
303.0,306.0,Corvus brachyrhynchos,American Crow,0.5714,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
304.5,307.5,Corvus brachyrhynchos,American Crow,0.5463,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
306.0,309.0,Corvus brachyrhynchos,American Crow,0.8342,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
307.5,310.5,Corvus brachyrhynchos,American Crow,0.7148,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
309.0,312.0,Corvus brachyrhynchos,American Crow,0.1587,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
310.5,313.5,Corvus brachyrhynchos,American Crow,0.1040,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
312.0,315.0,Corvus brachyrhynchos,American Crow,0.2375,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
313.5,316.5,Corvus brachyrhynchos,American Crow,0.2741,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
313.5,316.5,Geothlypis trichas,Common Yellowthroat,0.2598,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
315.0,318.0,Corvus brachyrhynchos,American Crow,0.4158,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
315.0,318.0,Geothlypis trichas,Common Yellowthroat,0.1953,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
316.5,319.5,Corvus brachyrhynchos,American Crow,0.2277,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
316.5,319.5,Geothlypis trichas,Common Yellowthroat,0.1541,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
318.0,321.0,Corvus brachyrhynchos,American Crow,0.9583,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
318.0,321.0,Poecile atricapillus,Black-capped Chickadee,0.1204,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
319.5,322.5,Corvus brachyrhynchos,American Crow,0.9024,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
321.0,324.0,Corvus brachyrhynchos,American Crow,0.2647,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
324.0,327.0,Corvus brachyrhynchos,American Crow,0.1031,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
325.5,328.5,Corvus brachyrhynchos,American Crow,0.1083,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
330.0,333.0,Corvus brachyrhynchos,American Crow,0.1639,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
331.5,334.5,Geothlypis trichas,Common Yellowthroat,0.1587,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
334.5,337.5,Setophaga magnolia,Magnolia Warbler,0.1217,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
336.0,339.0,Cyanocitta cristata,Blue Jay,0.1173,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
339.0,342.0,Corvus brachyrhynchos,American Crow,0.1108,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
339.0,342.0,Cyanocitta cristata,Blue Jay,0.1047,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
340.5,343.5,Corvus brachyrhynchos,American Crow,0.1856,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
342.0,345.0,Corvus brachyrhynchos,American Crow,0.2255,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
343.5,346.5,Corvus brachyrhynchos,American Crow,0.1032,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
348.0,351.0,Setophaga magnolia,Magnolia Warbler,0.1268,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
351.0,354.0,Geothlypis trichas,Common Yellowthroat,0.3160,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
352.5,355.5,Corvus brachyrhynchos,American Crow,0.3166,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
352.5,355.5,Poecile atricapillus,Black-capped Chickadee,0.1237,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
354.0,357.0,Corvus brachyrhynchos,American Crow,0.5172,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
355.5,358.5,Corvus brachyrhynchos,American Crow,0.3969,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
357.0,360.0,Corvus brachyrhynchos,American Crow,0.4750,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
358.5,361.5,Corvus brachyrhynchos,American Crow,0.2021,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
360.0,363.0,Corvus brachyrhynchos,American Crow,0.1038,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
361.5,364.5,Cyanocitta cristata,Blue Jay,0.1252,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
364.5,367.5,Corvus brachyrhynchos,American Crow,0.1837,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
366.0,369.0,Corvus brachyrhynchos,American Crow,0.4595,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
366.0,369.0,Geothlypis trichas,Common Yellowthroat,0.1262,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
367.5,370.5,Geothlypis trichas,Common Yellowthroat,0.1994,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
367.5,370.5,Corvus brachyrhynchos,American Crow,0.1757,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
369.0,372.0,Corvus brachyrhynchos,American Crow,0.3199,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
370.5,373.5,Corvus brachyrhynchos,American Crow,0.2810,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
372.0,375.0,Corvus brachyrhynchos,American Crow,0.2637,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
373.5,376.5,Corvus brachyrhynchos,American Crow,0.1334,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
375.0,378.0,Corvus brachyrhynchos,American Crow,0.1882,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
376.5,379.5,Corvus brachyrhynchos,American Crow,0.1246,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
379.5,382.5,Corvus brachyrhynchos,American Crow,0.1774,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
384.0,387.0,Geothlypis trichas,Common Yellowthroat,0.2422,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
388.5,391.5,Corvus brachyrhynchos,American Crow,0.4855,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
388.5,391.5,Dumetella carolinensis,Gray Catbird,0.1015,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
390.0,393.0,Corvus brachyrhynchos,American Crow,0.7597,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
390.0,393.0,Dumetella carolinensis,Gray Catbird,0.1455,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
390.0,393.0,Vireo olivaceus,Red-eyed Vireo,0.1116,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
391.5,394.5,Corvus brachyrhynchos,American Crow,0.7320,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
393.0,396.0,Corvus brachyrhynchos,American Crow,0.2091,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
397.5,400.5,Geothlypis trichas,Common Yellowthroat,0.3652,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
399.0,402.0,Geothlypis trichas,Common Yellowthroat,0.2402,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
399.0,402.0,Corvus brachyrhynchos,American Crow,0.1184,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
400.5,403.5,Corvus brachyrhynchos,American Crow,0.1460,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
402.0,405.0,Corvus brachyrhynchos,American Crow,0.1742,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
402.0,405.0,Cyanocitta cristata,Blue Jay,0.1582,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
406.5,409.5,Cyanocitta cristata,Blue Jay,0.2653,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
408.0,411.0,Cyanocitta cristata,Blue Jay,0.3911,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
408.0,411.0,Dryobates pubescens,Downy Woodpecker,0.1017,/Users/lillianwang/Downloads/Original Wave Files/20250604_065600_SSW02.WAV
